"","WMSize","DurLevel","TPresent","NT","NSub","curDur","repDur","repWaitTime","WMRP","WMRTTest","Crr","repBias","Exp","gap","Gap","valid","log_RP","log_dur"
"15792",3,1,2,312,8,0.5,0.7819559,0.2662046,2,0.5161333,1,0.091802501,"Exp6c",5,1.7,1,-0.245956933888912,-0.693147180559945
"15793",3,5,1,313,8,1.7,1.3260771,0.3689067,1,0.6813138,1,0.327917406,"Exp6c",5,0.5,1,0.282225034869708,0.53062825106217
"15794",1,5,2,314,8,1.7,1.7100155,0.3338839,2,0.5284597,1,0.170009995,"Exp6c",5,0.5,1,0.536502434800973,0.53062825106217
"15795",5,4,2,315,8,1.4,1.4858303,0.2693869,2,0.491204,1,0.236260432,"Exp6c",5,0.8,1,0.39597374058188,0.336472236621213
"15796",1,3,1,316,8,1.1,1.2299416,0.3197861,1,0.5020112,1,0.227646105,"Exp6c",5,1.1,1,0.206966688582334,0.0953101798043249
"15797",1,4,1,317,8,1.4,1.2780345,0.2429905,1,0.6743687,1,0.230861607,"Exp6c",5,0.8,1,0.245323350896141,0.336472236621213
"15798",3,2,2,318,8,0.8,0.8860705,0.262804,2,0.6451211,1,0.227841978,"Exp6c",5,1.4,1,-0.120958760436574,-0.22314355131421
"15799",3,3,1,319,8,1.1,0.982044,0.6017499,2,0.4706308,1,0.195997433,"Exp6c",5,1.1,1,-0.0181191651141415,0.0953101798043249
"15800",3,1,1,320,8,0.5,0.5154309,0.0006034,2,0.4293288,1,0.091802501,"Exp6c",5,1.7,1,-0.662752029126782,-0.693147180559945
"15801",1,2,1,321,8,0.8,0.741896,0.2662,1,0.7342382,1,0.226565257,"Exp6c",5,1.4,1,-0.298546207363396,-0.22314355131421
"15802",1,5,1,322,8,1.7,1.3980466,0.3707958,1,0.4162635,1,0.170009995,"Exp6c",5,0.5,1,0.335075976589409,0.53062825106217
"15803",5,2,2,323,8,0.8,0.6619423,0.6691302,2,0.6595623,1,0.19511019,"Exp6c",5,1.4,1,-0.412576886964639,-0.22314355131421
"15804",5,1,2,324,8,0.5,0.6618688,0.2808295,2,0.6554188,1,0.094386564,"Exp6c",5,1.7,1,-0.412687929998007,-0.693147180559945
"15805",3,5,2,325,8,1.7,1.4219988,0.4041344,2,0.439053,1,0.327917406,"Exp6c",5,0.5,1,0.352063487498836,0.53062825106217
"15806",5,4,1,326,8,1.4,1.5338982,0.2601357,2,0.5443954,1,0.236260432,"Exp6c",5,0.8,1,0.427812338291871,0.336472236621213
"15807",1,1,1,327,8,0.5,0.7419123,0.1974779,1,0.5877699,1,0.086110474,"Exp6c",5,1.7,1,-0.298524236870307,-0.693147180559945
"15808",3,2,1,328,8,0.8,0.5339789,0.248694,1,0.5172374,1,0.227841978,"Exp6c",5,1.4,1,-0.62739895391122,-0.22314355131421
"15809",1,4,2,329,8,1.4,0.989833,0.3381717,2,0.4889326,1,0.230861607,"Exp6c",5,0.8,1,-0.0102190369514184,0.336472236621213
"15810",1,1,2,330,8,0.5,0.6698023,0.342039,2,0.5212699,1,0.086110474,"Exp6c",5,1.7,1,-0.400772684767075,-0.693147180559945
"15811",5,1,2,331,8,0.5,0.581874,0.2542172,2,0.5370204,1,0.094386564,"Exp6c",5,1.7,1,-0.541501349534452,-0.693147180559945
"15812",1,3,1,332,8,1.1,0.813829,0.2937606,1,0.7254567,1,0.227646105,"Exp6c",5,1.1,1,-0.206005008758243,0.0953101798043249
"15813",3,3,2,333,8,1.1,1.2859247,0.3061504,2,0.5026644,1,0.195997433,"Exp6c",5,1.1,1,0.251478070446352,0.0953101798043249
"15814",3,1,1,334,8,0.5,0.5819733,0.2357604,1,0.7112052,1,0.091802501,"Exp6c",5,1.7,1,-0.541330708591708,-0.693147180559945
"15815",5,4,2,335,8,1.4,0.8658465,0.0003088,2,0.4533507,1,0.236260432,"Exp6c",5,0.8,1,-0.144047637862748,0.336472236621213
"15816",3,3,1,336,8,1.1,1.246078,0.4823091,1,0.6012091,1,0.195997433,"Exp6c",5,1.1,1,0.22000101872697,0.0953101798043249
"15817",1,1,1,337,8,0.5,0.4619796,0.3182748,1,0.4029052,1,0.086110474,"Exp6c",5,1.7,1,-0.772234544719452,-0.693147180559945
"15818",1,4,1,338,8,1.4,1.5659001,0.2400048,1,0.4357153,1,0.230861607,"Exp6c",5,0.8,1,0.448460802430296,0.336472236621213
"15819",3,2,2,339,8,0.8,0.9742644,0.0005888,2,0.9179623,1,0.227841978,"Exp6c",5,1.4,1,-0.0260725542720885,-0.22314355131421
"15820",1,3,2,340,8,1.1,0.9499798,0.2828947,-1,2.0000124,1,0.227646105,"Exp6c",5,1.1,1,-0.0513145577715094,0.0953101798043249
"15821",3,4,2,341,8,1.4,0.6459681,0.6907608,2,0.7292233,1,0.314876759,"Exp6c",5,0.8,1,-0.437005157223761,0.336472236621213
"15822",5,2,1,342,8,0.8,0.8938575,0.4059754,2,0.6060571,1,0.19511019,"Exp6c",5,1.4,1,-0.112208912486666,-0.22314355131421
"15823",5,4,1,343,8,1.4,0.9420379,0.3147677,2,0.5165326,1,0.236260432,"Exp6c",5,0.8,1,-0.0597097716694738,0.336472236621213
"15824",5,2,2,344,8,0.8,1.0299944,0.2413669,2,0.5462734,1,0.19511019,"Exp6c",5,1.4,1,0.0295533653335606,-0.22314355131421
"15825",1,4,2,345,8,1.4,1.1580075,0.2951696,2,0.4651545,1,0.230861607,"Exp6c",5,0.8,1,0.146700855813768,0.336472236621213
"15826",3,5,1,346,8,1.7,1.7178593,0.3421162,2,0.4881336,1,0.327917406,"Exp6c",5,0.5,1,0.541078922652979,0.53062825106217
"15827",3,2,1,347,8,0.8,0.8299905,0.4607023,1,0.6692479,1,0.227841978,"Exp6c",5,1.4,1,-0.18634102404013,-0.22314355131421
"15828",1,2,2,348,8,0.8,1.0059639,0.3142792,2,0.5214334,1,0.226565257,"Exp6c",5,1.4,1,0.00594618634182762,-0.22314355131421
"15829",1,5,2,349,8,1.7,1.5179259,0.3741816,2,0.4785088,1,0.170009995,"Exp6c",5,0.5,1,0.417344863552736,0.53062825106217
"15830",3,5,2,350,8,1.7,1.6138681,0.4993803,2,0.4190746,1,0.327917406,"Exp6c",5,0.5,1,0.478633844079549,0.53062825106217
"15831",5,5,2,351,8,1.7,1.1019591,0.3839406,2,0.5928375,1,0.199176631,"Exp6c",5,0.5,1,0.0970895957044006,0.53062825106217
"15832",1,1,2,352,8,0.5,0.5579368,0.2538416,2,0.5694136,1,0.086110474,"Exp6c",5,1.7,1,-0.583509584664156,-0.693147180559945
"15833",5,1,1,353,8,0.5,0.4780988,0.3107382,2,0.4510249,1,0.094386564,"Exp6c",5,1.7,1,-0.737937873288389,-0.693147180559945
"15834",5,3,2,354,8,1.1,1.0378972,0.2401529,2,0.497263,1,0.131968594,"Exp6c",5,1.1,1,0.0371967432303849,0.0953101798043249
"15835",5,5,1,355,8,1.7,1.6939265,0.3261242,2,0.5294715,1,0.199176631,"Exp6c",5,0.5,1,0.527049206858805,0.53062825106217
"15836",1,5,1,356,8,1.7,1.4622351,0.3342076,1,0.4505561,1,0.170009995,"Exp6c",5,0.5,1,0.379966155513052,0.53062825106217
"15837",3,1,2,357,8,0.5,0.4379378,0.3752289,2,0.7946127,1,0.091802501,"Exp6c",5,1.7,1,-0.825678387822363,-0.693147180559945
"15838",3,4,1,358,8,1.4,1.5739849,0.3117022,1,0.5607762,1,0.314876759,"Exp6c",5,0.8,1,0.453610556556564,0.336472236621213
"15839",5,3,1,359,8,1.1,1.0030676,0.000589,2,0.9932803,1,0.131968594,"Exp6c",5,1.1,1,0.00306290451524868,0.0953101798043249
"15840",1,2,1,360,8,0.8,0.6058415,0.2591541,1,0.4123807,1,0.226565257,"Exp6c",5,1.4,1,-0.501136878278407,-0.22314355131421
"15841",5,2,1,1,9,0.8,0.4857481,1.3545392,2,1.0935882,1,0.160757551,"Exp6c",5,1.4,1,-0.722065102209335,-0.22314355131421
"15842",3,5,2,2,9,1.7,1.4372357,0.8131847,2,0.7312296,1,0.285448054,"Exp6c",5,0.5,1,0.362721615915321,0.53062825106217
"15843",5,4,2,3,9,1.4,1.1730716,1.1003972,2,1.2204535,1,0.090589152,"Exp6c",5,0.8,1,0.159625607876671,0.336472236621213
"15844",3,4,1,4,9,1.4,1.6300688,0.6814239,1,1.0481459,1,0.161931213,"Exp6c",5,0.8,1,0.488622222516871,0.336472236621213
"15845",1,1,2,5,9,0.5,0.4622647,0.8218051,2,0.9873538,1,0.147190753,"Exp6c",5,1.7,1,-0.771617608247044,-0.693147180559945
"15846",1,2,1,6,9,0.8,0.6139958,0.8505807,1,0.714154,1,0.171511212,"Exp6c",5,1.4,1,-0.48776719124927,-0.22314355131421
"15847",1,4,2,7,9,1.4,1.1978665,0.7612108,2,0.6702129,1,0.136686951,"Exp6c",5,0.8,1,0.180542057757625,0.336472236621213
"15848",1,2,2,8,9,0.8,0.5660259,1.3238467,2,1.0122006,1,0.171511212,"Exp6c",5,1.4,1,-0.569115442108584,-0.22314355131421
"15849",3,3,1,9,9,1.1,1.3899064,0.7772292,2,1.09194,1,0.21563867,"Exp6c",5,1.1,1,0.32923640674579,0.0953101798043249
"15850",3,2,2,10,9,0.8,0.5499194,0.7073952,2,1.0287834,1,0.232063521,"Exp6c",5,1.4,1,-0.597983556949,-0.22314355131421
"15851",5,1,1,11,9,0.5,0.670043,0.569986,1,1.5242794,1,0.124862271,"Exp6c",5,1.7,1,-0.400413389552038,-0.693147180559945
"15852",3,1,2,12,9,0.5,0.4539682,0.7852333,2,1.4997401,1,0.102886507,"Exp6c",5,1.7,1,-0.789728127446852,-0.693147180559945
"15853",1,5,2,13,9,1.7,1.7420716,0.8323033,2,0.6296189,1,0.170217951,"Exp6c",5,0.5,1,0.55507497976704,0.53062825106217
"15854",5,3,2,14,9,1.1,1.3178356,0.6104929,1,1.0972217,1,0.098441264,"Exp6c",5,1.1,1,0.275990693854197,0.0953101798043249
"15855",3,1,1,15,9,0.5,0.4940487,0.5979803,1,1.1024431,1,0.102886507,"Exp6c",5,1.7,1,-0.705121183657247,-0.693147180559945
"15856",5,5,2,16,9,1.7,1.2620095,0.8514771,2,0.9390696,1,0.185437621,"Exp6c",5,0.5,1,0.232705291824444,0.53062825106217
"15857",5,4,1,17,9,1.4,1.2779949,0.8958042,1,1.3652569,1,0.090589152,"Exp6c",5,0.8,1,0.245292365337052,0.336472236621213
"15858",5,5,1,18,9,1.7,1.6939228,0.7697854,1,1.8116095,1,0.185437621,"Exp6c",5,0.5,1,0.527047022582191,0.53062825106217
"15859",5,3,1,19,9,1.1,1.2217725,0.8082309,2,1.4592408,1,0.098441264,"Exp6c",5,1.1,1,0.200302673204812,0.0953101798043249
"15860",5,1,2,20,9,0.5,0.4299855,0.9407643,2,0.7856828,1,0.124862271,"Exp6c",5,1.7,1,-0.844003791793325,-0.693147180559945
"15861",3,3,2,21,9,1.1,0.8939002,0.8149876,2,0.5907125,1,0.21563867,"Exp6c",5,1.1,1,-0.112161143149682,0.0953101798043249
"15862",1,5,1,22,9,1.7,1.3739408,0.6355992,1,1.0389381,1,0.170217951,"Exp6c",5,0.5,1,0.317683106991294,0.53062825106217
"15863",5,2,2,23,9,0.8,0.9258274,0.5322709,2,1.1498814,1,0.160757551,"Exp6c",5,1.4,1,-0.0770674547978612,-0.22314355131421
"15864",1,4,1,24,9,1.4,1.1660503,0.6027241,1,0.6485255,1,0.136686951,"Exp6c",5,0.8,1,0.153622225934379,0.336472236621213
"15865",3,2,1,25,9,0.8,0.9899372,0.6450833,1,0.8400702,1,0.232063521,"Exp6c",5,1.4,1,-0.0101137722089789,-0.22314355131421
"15866",1,3,2,26,9,1.1,0.8939578,0.6686413,2,0.8420611,1,0.159282112,"Exp6c",5,1.1,1,-0.112096708502165,0.0953101798043249
"15867",1,1,1,27,9,0.5,0.4859265,0.5509602,1,0.6415742,1,0.147190753,"Exp6c",5,1.7,1,-0.721697901086645,-0.693147180559945
"15868",3,5,1,28,9,1.7,1.7019624,0.782402,1,0.7914048,1,0.285448054,"Exp6c",5,0.5,1,0.531781938250284,0.53062825106217
"15869",1,3,1,29,9,1.1,1.0938741,1.0602295,1,0.6500377,1,0.159282112,"Exp6c",5,1.1,1,0.0897256151104069,0.0953101798043249
"15870",3,4,2,30,9,1.4,1.1898482,0.5507999,2,1.029279,1,0.161931213,"Exp6c",5,0.8,1,0.173825735961373,0.336472236621213
"15871",5,2,1,31,9,0.8,0.8139972,0.882004,1,1.2581897,1,0.160757551,"Exp6c",5,1.4,1,-0.205798352788953,-0.22314355131421
"15872",1,5,2,32,9,1.7,1.469969,0.8629427,2,0.6138099,1,0.170217951,"Exp6c",5,0.5,1,0.385241312132907,0.53062825106217
"15873",5,5,2,33,9,1.7,1.6301401,0.9705285,2,0.6790884,1,0.185437621,"Exp6c",5,0.5,1,0.488665962045348,0.53062825106217
"15874",3,2,1,34,9,0.8,0.6379324,0.7877255,2,1.0227901,1,0.232063521,"Exp6c",5,1.4,1,-0.449522957363945,-0.22314355131421
"15875",1,2,1,35,9,0.8,0.6379591,0.675579,1,0.6270324,1,0.171511212,"Exp6c",5,1.4,1,-0.449481104275334,-0.22314355131421
"15876",5,3,1,36,9,1.1,1.0861782,0.5200524,1,1.4760303,1,0.098441264,"Exp6c",5,1.1,1,0.0826652964485051,0.0953101798043249
"15877",5,4,1,37,9,1.4,1.2059297,0.7130373,1,0.8566294,1,0.090589152,"Exp6c",5,0.8,1,0.187250804731993,0.336472236621213
"15878",3,2,2,38,9,0.8,0.7899548,0.4693349,2,0.8470927,1,0.232063521,"Exp6c",5,1.4,1,-0.235779550347795,-0.22314355131421
"15879",5,5,1,39,9,1.7,1.5100474,0.9957429,1,0.8837842,1,0.185437621,"Exp6c",5,0.5,1,0.412141041062631,0.53062825106217
"15880",1,3,1,40,9,1.1,1.1980417,0.3952555,1,0.5676354,1,0.159282112,"Exp6c",5,1.1,1,0.180688307100828,0.0953101798043249
"15881",3,5,2,41,9,1.7,1.3259723,0.9328618,2,0.7507831,1,0.285448054,"Exp6c",5,0.5,1,0.282146001651055,0.53062825106217
"15882",1,3,2,42,9,1.1,1.2220023,0.4995991,2,0.8188719,1,0.159282112,"Exp6c",5,1.1,1,0.200490742908025,0.0953101798043249
"15883",3,3,2,43,9,1.1,1.1339255,0.4959316,1,0.9704723,1,0.21563867,"Exp6c",5,1.1,1,0.125685506498411,0.0953101798043249
"15884",5,3,2,44,9,1.1,0.9740242,0.5113414,2,0.9683387,1,0.098441264,"Exp6c",5,1.1,1,-0.0263191296523654,0.0953101798043249
"15885",1,4,2,45,9,1.4,0.9499964,0.6374113,2,0.9696274,1,0.136686951,"Exp6c",5,0.8,1,-0.0512970838684149,0.336472236621213
"15886",1,2,2,46,9,0.8,0.6618883,1.6709366,2,0.621867,1,0.171511212,"Exp6c",5,1.4,1,-0.41265846839965,-0.22314355131421
"15887",5,2,2,47,9,0.8,0.7259911,0.6505686,2,0.8314799,1,0.160757551,"Exp6c",5,1.4,1,-0.320217523185651,-0.22314355131421
"15888",5,1,1,48,9,0.5,0.4860142,0.524426,1,1.3201064,1,0.124862271,"Exp6c",5,1.7,1,-0.721517437401488,-0.693147180559945
"15889",3,3,1,49,9,1.1,0.7418794,0.4690067,1,0.7609322,1,0.21563867,"Exp6c",5,1.1,1,-0.298568582717511,0.0953101798043249
"15890",5,1,2,50,9,0.5,0.5980049,0.5657881,2,0.9232642,1,0.124862271,"Exp6c",5,1.7,1,-0.514156331085143,-0.693147180559945
"15891",3,4,2,51,9,1.4,1.0538988,0.7600434,2,0.651456,1,0.161931213,"Exp6c",5,0.8,1,0.0524964303291525,0.336472236621213
"15892",1,4,1,52,9,1.4,1.2140011,0.6085687,1,0.7638593,1,0.136686951,"Exp6c",5,0.8,1,0.193921598732448,0.336472236621213
"15893",3,1,2,53,9,0.5,0.5259947,0.5765293,2,0.6806811,1,0.102886507,"Exp6c",5,1.7,1,-0.642464142340818,-0.693147180559945
"15894",3,1,1,54,9,0.5,0.4779676,0.4854162,1,1.0506903,1,0.102886507,"Exp6c",5,1.7,1,-0.738212331214792,-0.693147180559945
"15895",3,5,1,55,9,1.7,1.149895,0.6319484,1,0.9888813,1,0.285448054,"Exp6c",5,0.5,1,0.139670633858837,0.53062825106217
"15896",1,1,1,56,9,0.5,0.5340303,0.5534552,1,0.8340192,1,0.147190753,"Exp6c",5,1.7,1,-0.627302700058651,-0.693147180559945
"15897",1,1,2,57,9,0.5,0.4541319,0.6388943,2,0.5834299,1,0.147190753,"Exp6c",5,1.7,1,-0.789367594501699,-0.693147180559945
"15898",5,4,2,58,9,1.4,1.1018852,0.7642055,2,0.789812,1,0.090589152,"Exp6c",5,0.8,1,0.0970225310755357,0.336472236621213
"15899",3,4,1,59,9,1.4,1.5339794,0.6104611,1,0.7611361,1,0.161931213,"Exp6c",5,0.8,1,0.427865273910958,0.336472236621213
"15900",1,5,1,60,9,1.7,1.390016,1.7713292,1,0.9130747,1,0.170217951,"Exp6c",5,0.5,1,0.329315257867719,0.53062825106217
"15901",1,3,1,61,9,1.1,1.1098993,0.7738233,1,0.6706853,1,0.159282112,"Exp6c",5,1.1,1,0.104269290488148,0.0953101798043249
"15902",1,5,1,62,9,1.7,1.5980101,0.9554504,1,0.7614732,1,0.170217951,"Exp6c",5,0.5,1,0.46875916772461,0.53062825106217
"15903",3,1,1,63,9,0.5,0.5739759,0.6146769,1,1.186698,1,0.102886507,"Exp6c",5,1.7,1,-0.555167869606728,-0.693147180559945
"15904",5,4,2,64,9,1.4,1.2458869,0.8076288,2,0.9457412,1,0.090589152,"Exp6c",5,0.8,1,0.219847645779884,0.336472236621213
"15905",3,2,1,65,9,0.8,0.877928,0.4782831,1,0.8681643,1,0.232063521,"Exp6c",5,1.4,1,-0.130190693265386,-0.22314355131421
"15906",1,4,1,66,9,1.4,1.1898642,0.7532405,1,0.7596088,1,0.136686951,"Exp6c",5,0.8,1,0.173839182964465,0.336472236621213
"15907",5,5,2,67,9,1.7,1.4699067,1.7728215,1,1.1995152,1,0.185437621,"Exp6c",5,0.5,1,0.385198929388623,0.53062825106217
"15908",3,2,2,68,9,0.8,0.9978453,0.5163285,2,1.0198285,1,0.232063521,"Exp6c",5,1.4,1,-0.00215702470600794,-0.22314355131421
"15909",1,4,2,69,9,1.4,1.2060348,0.5608268,2,0.8143811,1,0.136686951,"Exp6c",5,0.8,1,0.187337953610068,0.336472236621213
"15910",5,2,1,70,9,0.8,0.8940152,0.5790901,1,1.0522812,1,0.160757551,"Exp6c",5,1.4,1,-0.112032501716023,-0.22314355131421
"15911",3,5,1,71,9,1.7,1.1341183,0.6892899,2,1.5327246,1,0.285448054,"Exp6c",5,0.5,1,0.125855520852159,0.53062825106217
"15912",5,2,2,72,9,0.8,1.1500962,0.4892422,2,0.7959859,1,0.160757551,"Exp6c",5,1.4,1,0.139845591050424,-0.22314355131421
"15913",3,3,1,73,9,1.1,1.0460151,0.4885417,1,1.2473983,1,0.21563867,"Exp6c",5,1.1,1,0.0449878014849966,0.0953101798043249
"15914",3,3,2,74,9,1.1,0.8939896,0.4680924,2,0.73747,1,0.21563867,"Exp6c",5,1.1,1,-0.112061136985908,0.0953101798043249
"15915",1,1,2,75,9,0.5,0.5338507,0.6304501,2,0.6435651,1,0.147190753,"Exp6c",5,1.7,1,-0.627639067128939,-0.693147180559945
"15916",5,5,1,76,9,1.7,1.6379389,0.6728573,1,0.8728637,1,0.185437621,"Exp6c",5,0.5,1,0.493438683147855,0.53062825106217
"15917",1,2,1,77,9,0.8,1.0459917,0.5176963,1,0.6032463,1,0.171511212,"Exp6c",5,1.4,1,0.0449654306208093,-0.22314355131421
"15918",3,1,2,78,9,0.5,0.4459806,0.5201109,2,0.7974213,1,0.102886507,"Exp6c",5,1.7,1,-0.807479825665975,-0.693147180559945
"15919",1,3,2,79,9,1.1,0.965875,0.6023085,2,0.6237498,1,0.159282112,"Exp6c",5,1.1,1,-0.0347208527283891,0.0953101798043249
"15920",5,1,1,80,9,0.5,0.4619031,0.6128927,1,0.8459388,1,0.124862271,"Exp6c",5,1.7,1,-0.772400150158703,-0.693147180559945
"15921",5,3,1,81,9,1.1,1.1739891,0.586697,1,0.9443705,1,0.098441264,"Exp6c",5,1.1,1,0.160407436865359,0.0953101798043249
"15922",5,4,1,82,9,1.4,1.1900438,1.1576998,1,1.0199133,1,0.090589152,"Exp6c",5,0.8,1,0.173990113168776,0.336472236621213
"15923",5,1,2,83,9,0.5,0.6861513,0.600566,2,1.0015573,1,0.124862271,"Exp6c",5,1.7,1,-0.376657121638835,-0.693147180559945
"15924",1,1,1,84,9,0.5,0.6459786,0.5265625,1,0.7075668,1,0.147190753,"Exp6c",5,1.7,1,-0.436988902683229,-0.693147180559945
"15925",5,3,2,85,9,1.1,1.0540028,0.9203328,2,0.78935,1,0.098441264,"Exp6c",5,1.1,1,0.0525951066621314,0.0953101798043249
"15926",3,4,2,86,9,1.4,1.1819986,0.5703175,1,0.9046719,1,0.161931213,"Exp6c",5,0.8,1,0.167206734550041,0.336472236621213
"15927",3,4,1,87,9,1.4,1.1260069,2.0853583,1,0.7535094,1,0.161931213,"Exp6c",5,0.8,1,0.118677657585046,0.336472236621213
"15928",3,5,2,88,9,1.7,1.2218275,0.5420615,1,0.7477504,1,0.285448054,"Exp6c",5,0.5,1,0.200347688755647,0.53062825106217
"15929",1,2,2,89,9,0.8,1.0220652,0.5123183,2,1.0473936,1,0.171511212,"Exp6c",5,1.4,1,0.021825286224099,-0.22314355131421
"15930",1,5,2,90,9,1.7,1.6058328,0.6599983,2,0.8295933,1,0.170217951,"Exp6c",5,0.5,1,0.473642500515749,0.53062825106217
"15931",1,5,2,91,9,1.7,1.5659362,0.8023373,2,0.7200267,1,0.170217951,"Exp6c",5,0.5,1,0.448483855997944,0.53062825106217
"15932",5,5,2,92,9,1.7,1.5260899,0.5725996,2,0.7182385,1,0.185437621,"Exp6c",5,0.5,1,0.422708843315739,0.53062825106217
"15933",3,5,2,93,9,1.7,2.0459486,0.6019575,2,0.6843058,1,0.285448054,"Exp6c",5,0.5,1,0.715861545024229,0.53062825106217
"15934",5,2,2,94,9,0.8,0.8859413,0.4013618,2,0.7458645,1,0.160757551,"Exp6c",5,1.4,1,-0.121104583393542,-0.22314355131421
"15935",1,4,2,95,9,1.4,0.7659792,0.6865479,1,0.7607684,1,0.136686951,"Exp6c",5,0.8,1,-0.266600263657221,0.336472236621213
"15936",1,3,1,96,9,1.1,1.2059426,0.6137541,1,0.7612023,1,0.159282112,"Exp6c",5,1.1,1,0.187261501815748,0.0953101798043249
"15937",3,3,1,97,9,1.1,1.0860553,0.558287,1,0.9368274,1,0.21563867,"Exp6c",5,1.1,1,0.0825521410256363,0.0953101798043249
"15938",1,4,1,98,9,1.4,1.3499969,0.9335868,1,0.5426351,1,0.136686951,"Exp6c",5,0.8,1,0.300102296151405,0.336472236621213
"15939",5,1,1,99,9,0.5,0.550036,0.7075276,2,0.8212107,1,0.124862271,"Exp6c",5,1.7,1,-0.597771548352221,-0.693147180559945
"15940",3,1,2,100,9,0.5,0.462012,0.5389008,2,0.5349224,1,0.102886507,"Exp6c",5,1.7,1,-0.772164414211743,-0.693147180559945
"15941",3,4,1,101,9,1.4,1.230135,0.4600631,1,0.884541,1,0.161931213,"Exp6c",5,0.8,1,0.207123919459127,0.336472236621213
"15942",5,4,1,102,9,1.4,1.1419998,0.5296805,1,0.8506639,1,0.090589152,"Exp6c",5,0.8,1,0.132780936102455,0.336472236621213
"15943",5,2,1,103,9,0.8,1.1260309,0.4955621,1,0.6510294,1,0.160757551,"Exp6c",5,1.4,1,0.118698971614501,-0.22314355131421
"15944",5,5,1,104,9,1.7,1.6219137,0.5758822,1,1.0599473,1,0.185437621,"Exp6c",5,0.5,1,0.483606748359117,0.53062825106217
"15945",3,3,2,105,9,1.1,1.1579376,0.5532528,2,1.2731101,1,0.21563867,"Exp6c",5,1.1,1,0.146640491688538,0.0953101798043249
"15946",1,2,1,106,9,0.8,0.7818872,0.4458228,1,0.7288108,1,0.171511212,"Exp6c",5,1.4,1,-0.246044794365509,-0.22314355131421
"15947",1,1,1,107,9,0.5,0.4860246,0.5736659,1,0.5911618,1,0.147190753,"Exp6c",5,1.7,1,-0.721496039078704,-0.693147180559945
"15948",5,1,2,108,9,0.5,0.4460369,0.5241853,2,0.9056837,1,0.124862271,"Exp6c",5,1.7,1,-0.807353594958451,-0.693147180559945
"15949",5,4,2,109,9,1.4,1.0299913,0.5183803,2,0.6763304,1,0.090589152,"Exp6c",5,0.8,1,0.02955035560393,0.336472236621213
"15950",5,3,2,110,9,1.1,1.0459862,0.4655915,2,0.5212839,1,0.098441264,"Exp6c",5,1.1,1,0.0449601724390664,0.0953101798043249
"15951",3,1,1,111,9,0.5,0.5658767,0.4700951,1,0.9368514,1,0.102886507,"Exp6c",5,1.7,1,-0.569379069033487,-0.693147180559945
"15952",3,2,2,112,9,0.8,0.85394,0.3657597,2,0.6409808,1,0.232063521,"Exp6c",5,1.4,1,-0.15789434527299,-0.22314355131421
"15953",1,5,1,113,9,1.7,1.5498947,1.0378318,1,0.802366,1,0.170217951,"Exp6c",5,0.5,1,0.438186993139565,0.53062825106217
"15954",1,2,2,114,9,0.8,0.9580026,0.5595348,2,0.5267284,1,0.171511212,"Exp6c",5,1.4,1,-0.0429047870274854,-0.22314355131421
"15955",5,3,1,115,9,1.1,1.0939899,0.484087,1,0.9450452,1,0.098441264,"Exp6c",5,1.1,1,0.0898314717816699,0.0953101798043249
"15956",3,4,2,116,9,1.4,1.2538134,0.5180275,2,0.6273715,1,0.161931213,"Exp6c",5,0.8,1,0.22618962731059,0.336472236621213
"15957",1,3,2,117,9,1.1,1.3259092,0.4802736,2,0.4521094,1,0.159282112,"Exp6c",5,1.1,1,0.282098412797622,0.0953101798043249
"15958",3,2,1,118,9,0.8,1.0939182,0.4571844,1,0.863493,1,0.232063521,"Exp6c",5,1.4,1,0.0897659297234586,-0.22314355131421
"15959",1,1,2,119,9,0.5,0.4619244,0.5720867,1,0.5347307,1,0.147190753,"Exp6c",5,1.7,1,-0.772354037653925,-0.693147180559945
"15960",3,5,1,120,9,1.7,1.6059397,0.6251026,1,0.7400132,1,0.285448054,"Exp6c",5,0.5,1,0.473709068119799,0.53062825106217
"15961",1,4,1,121,9,1.4,1.2139168,0.4808869,1,0.6412288,1,0.136686951,"Exp6c",5,0.8,1,0.193852156516108,0.336472236621213
"15962",3,2,2,122,9,0.8,1.1420244,0.6221295,2,1.1872561,1,0.232063521,"Exp6c",5,1.4,1,0.132802477030087,-0.22314355131421
"15963",1,4,2,123,9,1.4,1.2459761,0.544341,2,1.3166878,1,0.136686951,"Exp6c",5,0.8,1,0.219919238800879,0.336472236621213
"15964",3,5,2,124,9,1.7,1.750023,0.6336324,2,0.6546107,1,0.285448054,"Exp6c",5,0.5,1,0.559628930706199,0.53062825106217
"15965",5,4,1,125,9,1.4,1.1499421,1.8832907,1,0.9024182,1,0.090589152,"Exp6c",5,0.8,1,0.139711593281577,0.336472236621213
"15966",5,5,2,126,9,1.7,1.5020511,0.5153628,2,0.8230636,1,0.185437621,"Exp6c",5,0.5,1,0.406831574068158,0.53062825106217
"15967",3,3,2,127,9,1.1,1.1899871,0.5397736,1,0.9785759,1,0.21563867,"Exp6c",5,1.1,1,0.173942466728547,0.0953101798043249
"15968",5,2,2,128,9,0.8,1.2060224,0.5433399,2,0.7575163,1,0.160757551,"Exp6c",5,1.4,1,0.187327671930181,-0.22314355131421
"15969",3,4,1,129,9,1.4,1.053958,0.514374,2,1.151567,1,0.161931213,"Exp6c",5,0.8,1,0.0525526011278666,0.336472236621213
