WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,valid,repBias,Exp
1,3,2,135,8,1.1,1.1985108,0.3018102,2,0.413933,1,0.227646105,Exp. 6c
5,5,2,136,8,1.7,1.9338438,0.394687,2,0.8976588,1,0.199176631,Exp. 6c
3,3,2,137,8,1.1,1.1237838,0.0005879,2,0.6532401,1,0.195997433,Exp. 6c
3,1,1,138,8,0.5,0.5579041,0.3142205,2,0.6513169,1,0.091802501,Exp. 6c
1,2,2,139,8,0.8,1.2142975,0.2003739,2,0.6998237,1,0.226565257,Exp. 6c
3,4,1,140,8,1.4,1.2619631,0.2723442,2,0.9831312,1,0.314876759,Exp. 6c
1,2,1,141,8,0.8,0.7500604,0.5557699,1,0.5236136,1,0.226565257,Exp. 6c
1,1,2,142,8,0.5,0.5819437,0.4164834,2,0.604434,1,0.086110474,Exp. 6c
3,2,2,143,8,0.8,1.2219766,0.3450917,2,0.7666813,1,0.227841978,Exp. 6c
3,4,2,144,8,1.4,1.0300622,0.3632845,2,0.6397194,1,0.314876759,Exp. 6c
5,1,2,145,8,0.5,0.6139668,0.2684995,2,0.8934763,1,0.094386564,Exp. 6c
1,4,2,146,8,1.4,0.8379065,0.2984706,2,0.7051778,1,0.230861607,Exp. 6c
5,4,1,147,8,1.4,1.2539,0.3019515,1,0.7317414,1,0.236260432,Exp. 6c
1,1,1,148,8,0.5,0.5980093,0.2964045,1,0.8086249,1,0.086110474,Exp. 6c
1,3,1,149,8,1.1,1.1899955,0.3174985,1,0.5814473,1,0.227646105,Exp. 6c
3,2,1,150,8,0.8,1.1498414,0.2182005,1,0.4874807,1,0.227841978,Exp. 6c
1,4,1,151,8,1.4,1.2298528,0.0365359,1,0.6219258,1,0.230861607,Exp. 6c
5,1,2,152,8,0.5,0.6798782,0.0005923,2,0.795324,1,0.094386564,Exp. 6c
1,3,1,153,8,1.1,1.2060089,0.2879882,1,0.5205538,1,0.227646105,Exp. 6c
5,4,2,154,8,1.4,1.1340507,0.365171,2,0.5813699,1,0.236260432,Exp. 6c
5,4,1,155,8,1.4,1.2380459,0.2900513,1,0.737309,1,0.236260432,Exp. 6c
5,3,1,156,8,1.1,1.213937,0.2540288,2,1.4476772,1,0.131968594,Exp. 6c
1,5,1,157,8,1.7,1.8380372,0.4041978,1,0.6228605,1,0.170009995,Exp. 6c
1,2,2,158,8,0.8,1.0729419,0.0005922,2,0.7888073,1,0.226565257,Exp. 6c
3,3,1,159,8,1.1,0.8140824,0.6093129,1,0.7646707,1,0.195997433,Exp. 6c
3,5,2,160,8,1.7,1.0299912,0.4088567,2,0.6193669,1,0.327917406,Exp. 6c
1,4,2,161,8,1.4,1.1179267,0.2803759,1,1.1085677,1,0.230861607,Exp. 6c
3,4,2,162,8,1.4,1.0616195,0.6257555,2,0.6337655,1,0.314876759,Exp. 6c
5,5,1,163,8,1.7,1.6380013,0.4385615,2,0.5998295,1,0.199176631,Exp. 6c
5,5,2,164,8,1.7,1.6618809,0.4205227,2,0.7335474,1,0.199176631,Exp. 6c
5,2,1,165,8,0.8,0.8218679,0.3701611,2,0.6705842,1,0.19511019,Exp. 6c
5,2,2,166,8,0.8,0.9498775,0.3553569,2,0.5311096,1,0.19511019,Exp. 6c
3,2,1,167,8,0.8,1.2138674,0.023938,1,0.7224795,1,0.227841978,Exp. 6c
1,5,2,168,8,1.7,1.8859663,0.3991616,2,0.5361188,1,0.170009995,Exp. 6c
3,1,1,169,8,0.5,0.5578784,0.6611498,2,1.2804899,1,0.091802501,Exp. 6c
5,3,2,170,8,1.1,1.0459783,0.221267,2,0.5826965,1,0.131968594,Exp. 6c
3,2,2,171,8,0.8,0.7098154,0.2754854,2,0.6802801,1,0.227841978,Exp. 6c
3,5,1,172,8,1.7,0.4699626,0.6208827,2,0.4934821,1,0.327917406,Exp. 6c
1,2,1,173,8,0.8,0.6860603,0.3143324,1,0.4225671,1,0.226565257,Exp. 6c
3,1,2,174,8,0.5,0.6219079,0.1632266,2,0.584093,1,0.091802501,Exp. 6c
1,1,1,175,8,0.5,0.554027,0.0005922,1,0.7142578,1,0.086110474,Exp. 6c
5,1,1,176,8,0.5,0.50999,0.0711466,2,0.4999364,1,0.094386564,Exp. 6c
3,4,1,177,8,1.4,0.7979445,0.2805251,2,0.529146,1,0.314876759,Exp. 6c
1,1,2,178,8,0.5,0.549893,0.3341297,2,0.478701,1,0.086110474,Exp. 6c
3,3,2,179,8,1.1,0.7019889,0.2595401,2,0.6412764,1,0.195997433,Exp. 6c
1,3,2,180,8,1.1,0.9490049,0.0005977,2,0.48551,1,0.227646105,Exp. 6c
3,3,2,181,8,1.1,1.0619188,0.4587834,2,0.4100672,1,0.195997433,Exp. 6c
3,4,1,182,8,1.4,1.5980278,0.3750362,1,0.7162378,1,0.314876759,Exp. 6c
1,2,1,183,8,0.8,1.0540297,0.6889867,1,0.6475598,1,0.226565257,Exp. 6c
5,2,2,184,8,0.8,0.973886,0.0362508,1,0.9197092,1,0.19511019,Exp. 6c
3,3,1,185,8,1.1,1.2139103,0.1328511,1,0.8348771,1,0.195997433,Exp. 6c
3,1,2,186,8,0.5,0.4780027,0.2238902,2,0.7601114,1,0.091802501,Exp. 6c
1,5,2,187,8,1.7,1.7099844,0.3811028,2,0.5656372,1,0.170009995,Exp. 6c
3,1,1,188,8,0.5,0.4799737,0.0003642,1,1.178932,1,0.091802501,Exp. 6c
5,3,2,189,8,1.1,1.1099018,0.2077851,1,0.759348,1,0.131968594,Exp. 6c
3,2,2,190,8,0.8,0.5979871,0.2843478,1,0.6369202,1,0.227841978,Exp. 6c
3,5,1,191,8,1.7,1.6699241,0.3217642,2,0.7823353,1,0.327917406,Exp. 6c
5,1,2,192,8,0.5,0.4379175,0.3950343,1,0.7496723,1,0.094386564,Exp. 6c
1,3,1,193,8,1.1,1.0859103,0.5785292,1,0.8133836,1,0.227646105,Exp. 6c
1,3,2,194,8,1.1,1.2381374,0.0807544,2,0.5762216,1,0.227646105,Exp. 6c
3,2,1,195,8,0.8,0.6699944,0.2452432,2,0.7006729,1,0.227841978,Exp. 6c
5,4,2,196,8,1.4,1.4299244,0.2573257,2,0.5619994,1,0.236260432,Exp. 6c
5,3,1,197,8,1.1,1.110019,0.3746735,2,0.6076452,1,0.131968594,Exp. 6c
1,5,1,198,8,1.7,1.6379675,0.5561339,1,0.3847212,1,0.170009995,Exp. 6c
5,1,1,199,8,0.5,0.5580344,0.2617906,1,0.5692489,1,0.094386564,Exp. 6c
5,5,2,200,8,1.7,1.2060431,0.6788883,2,0.6640077,1,0.199176631,Exp. 6c
5,4,1,201,8,1.4,1.5258476,0.2126219,2,0.5072693,1,0.236260432,Exp. 6c
3,4,2,202,8,1.4,1.605912,0.263792,2,0.5775954,1,0.314876759,Exp. 6c
5,5,1,203,8,1.7,1.7740285,0.3184104,2,0.4950814,1,0.199176631,Exp. 6c
1,1,1,204,8,0.5,0.4859331,0.2280991,1,0.5075449,1,0.086110474,Exp. 6c
5,2,1,205,8,0.8,0.645949,0.3362156,2,0.6129506,1,0.19511019,Exp. 6c
1,4,2,206,8,1.4,1.5179591,0.3217236,2,0.7323743,1,0.230861607,Exp. 6c
1,4,1,207,8,1.4,1.6059427,0.2569178,1,0.7785896,1,0.230861607,Exp. 6c
1,2,2,208,8,0.8,0.7020778,0.3672956,2,0.3924549,1,0.226565257,Exp. 6c
3,5,2,209,8,1.7,1.7898157,0.3098066,2,0.4541414,1,0.327917406,Exp. 6c
1,1,2,210,8,0.5,0.5498718,0.1627771,1,0.3940158,1,0.086110474,Exp. 6c
5,2,2,211,8,0.8,0.7579328,0.2391775,1,0.6993868,1,0.19511019,Exp. 6c
5,5,1,212,8,1.7,1.8299415,0.295921,1,0.5830617,1,0.199176631,Exp. 6c
1,3,2,213,8,1.1,1.2458195,0.2519732,1,0.5320807,1,0.227646105,Exp. 6c
5,2,1,214,8,0.8,0.70995,0.1848341,2,0.8892112,1,0.19511019,Exp. 6c
5,1,2,215,8,0.5,0.7019824,0.2540403,2,1.0757818,1,0.094386564,Exp. 6c
1,5,1,216,8,1.7,1.7659254,0.2807711,1,0.5231782,1,0.170009995,Exp. 6c
5,3,2,217,8,1.1,1.1892015,0.0005939,2,0.5162692,1,0.131968594,Exp. 6c
1,2,2,218,8,0.8,1.1019097,0.4969623,2,0.4851258,1,0.226565257,Exp. 6c
3,5,1,219,8,1.7,1.6859169,0.3461866,1,0.6371557,1,0.327917406,Exp. 6c
3,1,2,220,8,0.5,0.4138823,0.2399977,2,0.5134872,1,0.091802501,Exp. 6c
3,1,1,221,8,0.5,0.4619939,0.2544954,1,0.5257572,1,0.091802501,Exp. 6c
3,2,2,222,8,0.8,0.5658294,0.3705645,1,0.5371166,1,0.227841978,Exp. 6c
1,5,2,223,8,1.7,1.4700181,0.3260201,2,0.450239,1,0.170009995,Exp. 6c
1,1,1,224,8,0.5,0.5181019,0.2868827,1,0.3224456,1,0.086110474,Exp. 6c
1,4,1,225,8,1.4,1.5419082,0.2475203,1,0.3558946,1,0.230861607,Exp. 6c
5,3,1,226,8,1.1,1.0859482,0.2806661,1,0.4781716,1,0.131968594,Exp. 6c
1,3,1,227,8,1.1,0.9100391,0.3632028,1,0.2762409,1,0.227646105,Exp. 6c
1,1,2,228,8,0.5,0.3820298,0.37736,2,0.5190945,1,0.086110474,Exp. 6c
3,5,2,229,8,1.7,1.4139169,0.3001899,2,0.6037505,1,0.327917406,Exp. 6c
3,2,1,230,8,0.8,0.8300061,0.1845013,2,0.5159703,1,0.227841978,Exp. 6c
1,2,1,231,8,0.8,0.7579655,0.2966531,1,0.4823429,1,0.226565257,Exp. 6c
3,3,2,232,8,1.1,0.7660493,0.1750754,2,0.541653,1,0.195997433,Exp. 6c
3,4,2,233,8,1.4,1.1499069,0.3943081,2,0.55278,1,0.314876759,Exp. 6c
1,4,2,234,8,1.4,1.3577915,0.2299301,2,0.4184321,1,0.230861607,Exp. 6c
3,4,1,235,8,1.4,1.4699401,0.1914276,2,0.5133401,1,0.314876759,Exp. 6c
5,1,1,236,8,0.5,0.4380361,0.2140945,2,0.6320884,1,0.094386564,Exp. 6c
3,3,1,237,8,1.1,1.1100281,0.2207292,1,0.7236621,1,0.195997433,Exp. 6c
5,4,2,238,8,1.4,0.9259695,1.544307,1,0.7617456,1,0.236260432,Exp. 6c
5,5,2,239,8,1.7,1.6380476,0.3262995,1,0.7959433,1,0.199176631,Exp. 6c
5,4,1,240,8,1.4,0.6699747,0.5300005,1,0.4301071,1,0.236260432,Exp. 6c
1,4,2,241,8,1.4,1.6860183,0.274712,1,0.368588,1,0.230861607,Exp. 6c
1,1,2,242,8,0.5,0.5709296,0.0005857,2,0.5385815,1,0.086110474,Exp. 6c
5,3,2,243,8,1.1,1.2142342,0.2153497,2,0.5381463,1,0.131968594,Exp. 6c
1,2,1,244,8,0.8,1.0059454,0.382925,1,0.4673535,1,0.226565257,Exp. 6c
1,4,1,245,8,1.4,1.1979365,0.2401317,1,0.3067005,1,0.230861607,Exp. 6c
3,1,2,246,8,0.5,0.4940375,0.2473706,2,0.5097084,1,0.091802501,Exp. 6c
5,4,2,247,8,1.4,1.0541279,0.258854,2,0.5784429,1,0.236260432,Exp. 6c
3,2,1,248,8,0.8,1.1581113,0.0870512,2,0.5295199,1,0.227841978,Exp. 6c
3,2,2,249,8,0.8,1.053957,0.0462932,2,0.5025231,1,0.227841978,Exp. 6c
3,3,1,250,8,1.1,1.1498991,0.2594343,1,0.5590954,1,0.195997433,Exp. 6c
3,4,2,251,8,1.4,1.7099404,0.3239046,2,0.5109866,1,0.314876759,Exp. 6c
5,5,2,252,8,1.7,1.6620886,0.3879602,2,0.4942251,1,0.199176631,Exp. 6c
1,5,1,253,8,1.7,1.4859668,0.3151808,1,0.4074581,1,0.170009995,Exp. 6c
5,3,1,254,8,1.1,1.3819021,0.3402013,2,0.5475729,1,0.131968594,Exp. 6c
1,2,2,255,8,0.8,0.7020163,0.2241617,1,0.4150613,1,0.226565257,Exp. 6c
5,2,1,256,8,0.8,1.086094,0.3319788,1,1.0955251,1,0.19511019,Exp. 6c
3,5,2,257,8,1.7,1.429905,0.8760619,2,0.5080038,1,0.327917406,Exp. 6c
1,3,1,258,8,1.1,1.1740235,0.2327554,1,0.3647583,1,0.227646105,Exp. 6c
5,4,1,259,8,1.4,1.4619225,0.2253103,1,0.8100013,1,0.236260432,Exp. 6c
3,1,1,260,8,0.5,0.493986,0.2172369,1,0.9689749,1,0.091802501,Exp. 6c
1,1,1,261,8,0.5,0.4300035,0.3100012,1,0.3964933,1,0.086110474,Exp. 6c
1,5,2,262,8,1.7,1.6779496,0.4011745,2,0.5140079,1,0.170009995,Exp. 6c
5,1,1,263,8,0.5,0.5578334,0.3349049,1,0.5913295,1,0.094386564,Exp. 6c
1,3,2,264,8,1.1,1.0458487,0.2439845,1,0.4203732,1,0.227646105,Exp. 6c
3,5,1,265,8,1.7,1.6459266,0.3532038,1,0.5172753,1,0.327917406,Exp. 6c
3,4,1,266,8,1.4,1.5098227,0.3302521,2,0.7246948,1,0.314876759,Exp. 6c
5,5,1,267,8,1.7,1.661997,0.2413114,2,0.585547,1,0.199176631,Exp. 6c
3,3,2,268,8,1.1,1.1259436,0.2468184,2,0.4757456,1,0.195997433,Exp. 6c
5,1,2,269,8,0.5,0.4702821,0.0005884,2,0.8259488,1,0.094386564,Exp. 6c
5,2,2,270,8,0.8,0.9980095,0.0869345,2,0.5517663,1,0.19511019,Exp. 6c
1,1,2,271,8,0.5,0.5420423,0.2207605,2,0.7302654,1,0.086110474,Exp. 6c
3,3,1,272,8,1.1,1.0938331,0.2869309,1,0.6917936,1,0.195997433,Exp. 6c
5,1,2,273,8,0.5,0.5021438,0.3363824,2,0.4749739,1,0.094386564,Exp. 6c
1,5,1,274,8,1.7,1.6620064,0.4635396,1,0.4069272,1,0.170009995,Exp. 6c
1,1,1,275,8,0.5,0.413993,0.3475693,1,0.3850464,1,0.086110474,Exp. 6c
5,1,1,276,8,0.5,0.390008,0.2703599,2,0.5680105,1,0.094386564,Exp. 6c
5,2,1,277,8,0.8,0.5385346,0.0005946,2,0.491437,1,0.19511019,Exp. 6c
3,3,2,278,8,1.1,1.245927,0.2563708,2,0.5684141,1,0.195997433,Exp. 6c
5,3,2,279,8,1.1,1.2379124,0.1413935,2,0.4261699,1,0.131968594,Exp. 6c
1,3,2,280,8,1.1,0.5900184,0.3520017,2,0.4704079,1,0.227646105,Exp. 6c
1,2,1,281,8,0.8,0.9978526,0.267234,1,0.4366144,1,0.226565257,Exp. 6c
1,5,2,282,8,1.7,1.5100058,0.4094141,2,0.513096,1,0.170009995,Exp. 6c
5,4,1,283,8,1.4,1.1898798,0.2856754,2,0.486996,1,0.236260432,Exp. 6c
3,4,1,284,8,1.4,1.1098381,0.1635897,1,0.6128261,1,0.314876759,Exp. 6c
3,4,2,285,8,1.4,1.8779798,0.297454,2,0.5105457,1,0.314876759,Exp. 6c
5,3,1,286,8,1.1,1.5101242,0.3476628,2,0.4776521,1,0.131968594,Exp. 6c
3,1,2,287,8,0.5,0.4459312,0.6427089,2,0.4671588,1,0.091802501,Exp. 6c
5,4,2,288,8,1.4,1.1338839,0.3358716,2,0.3773922,1,0.236260432,Exp. 6c
3,2,1,289,8,0.8,1.1338574,0.2943755,1,0.5376998,1,0.227841978,Exp. 6c
3,2,2,290,8,0.8,0.757907,0.3103176,2,0.6156425,1,0.227841978,Exp. 6c
1,2,2,291,8,0.8,1.0538761,0.4044735,2,0.558189,1,0.226565257,Exp. 6c
5,5,2,292,8,1.7,1.6538799,0.706983,2,0.5288286,1,0.199176631,Exp. 6c
5,2,2,293,8,0.8,0.9818593,0.3256761,2,0.5974598,1,0.19511019,Exp. 6c
1,4,1,294,8,1.4,1.2298238,0.274287,1,0.498009,1,0.230861607,Exp. 6c
5,5,1,295,8,1.7,1.7740547,0.526711,1,0.7351322,1,0.199176631,Exp. 6c
1,3,1,296,8,1.1,1.221837,0.2361727,1,0.3180409,1,0.227646105,Exp. 6c
3,5,1,297,8,1.7,1.6858996,0.386995,1,0.5001903,1,0.327917406,Exp. 6c
1,4,2,298,8,1.4,1.7899752,0.2889849,2,0.8898747,1,0.230861607,Exp. 6c
3,5,2,299,8,1.7,1.7338791,0.2945096,2,0.4498075,1,0.327917406,Exp. 6c
3,1,1,300,8,0.5,0.3899435,0.4725751,1,0.5778356,1,0.091802501,Exp. 6c
5,2,1,301,8,0.8,0.5498441,0.463068,2,0.7546714,1,0.19511019,Exp. 6c
3,4,2,302,8,1.4,1.254028,0.7350535,2,0.603851,1,0.314876759,Exp. 6c
3,3,2,303,8,1.1,1.2299923,0.2404467,2,0.6417218,1,0.195997433,Exp. 6c
5,3,1,304,8,1.1,1.1659852,0.2464031,2,0.681818,1,0.131968594,Exp. 6c
1,3,2,305,8,1.1,1.1658866,0.302603,2,0.5840683,1,0.227646105,Exp. 6c
5,1,1,306,8,0.5,0.6459944,0.1491633,2,0.4732585,1,0.094386564,Exp. 6c
5,3,2,307,8,1.1,1.1498857,0.1659648,2,0.7811926,1,0.131968594,Exp. 6c
5,5,1,308,8,1.7,1.6778397,0.3221442,1,0.4782934,1,0.199176631,Exp. 6c
1,2,2,309,8,0.8,1.2859873,0.2831158,2,0.7684579,1,0.226565257,Exp. 6c
3,4,1,310,8,1.4,1.1979239,0.0936312,1,1.2704622,1,0.314876759,Exp. 6c
5,5,2,311,8,1.7,1.7659532,0.2748945,2,0.6535954,1,0.199176631,Exp. 6c
3,1,2,312,8,0.5,0.7819559,0.2662046,2,0.5161333,1,0.091802501,Exp. 6c
3,5,1,313,8,1.7,1.3260771,0.3689067,1,0.6813138,1,0.327917406,Exp. 6c
1,5,2,314,8,1.7,1.7100155,0.3338839,2,0.5284597,1,0.170009995,Exp. 6c
5,4,2,315,8,1.4,1.4858303,0.2693869,2,0.491204,1,0.236260432,Exp. 6c
1,3,1,316,8,1.1,1.2299416,0.3197861,1,0.5020112,1,0.227646105,Exp. 6c
1,4,1,317,8,1.4,1.2780345,0.2429905,1,0.6743687,1,0.230861607,Exp. 6c
3,2,2,318,8,0.8,0.8860705,0.262804,2,0.6451211,1,0.227841978,Exp. 6c
3,3,1,319,8,1.1,0.982044,0.6017499,2,0.4706308,1,0.195997433,Exp. 6c
3,1,1,320,8,0.5,0.5154309,0.0006034,2,0.4293288,1,0.091802501,Exp. 6c
1,2,1,321,8,0.8,0.741896,0.2662,1,0.7342382,1,0.226565257,Exp. 6c
1,5,1,322,8,1.7,1.3980466,0.3707958,1,0.4162635,1,0.170009995,Exp. 6c
5,2,2,323,8,0.8,0.6619423,0.6691302,2,0.6595623,1,0.19511019,Exp. 6c
5,1,2,324,8,0.5,0.6618688,0.2808295,2,0.6554188,1,0.094386564,Exp. 6c
3,5,2,325,8,1.7,1.4219988,0.4041344,2,0.439053,1,0.327917406,Exp. 6c
5,4,1,326,8,1.4,1.5338982,0.2601357,2,0.5443954,1,0.236260432,Exp. 6c
1,1,1,327,8,0.5,0.7419123,0.1974779,1,0.5877699,1,0.086110474,Exp. 6c
3,2,1,328,8,0.8,0.5339789,0.248694,1,0.5172374,1,0.227841978,Exp. 6c
1,4,2,329,8,1.4,0.989833,0.3381717,2,0.4889326,1,0.230861607,Exp. 6c
1,1,2,330,8,0.5,0.6698023,0.342039,2,0.5212699,1,0.086110474,Exp. 6c
5,1,2,331,8,0.5,0.581874,0.2542172,2,0.5370204,1,0.094386564,Exp. 6c
1,3,1,332,8,1.1,0.813829,0.2937606,1,0.7254567,1,0.227646105,Exp. 6c
3,3,2,333,8,1.1,1.2859247,0.3061504,2,0.5026644,1,0.195997433,Exp. 6c
3,1,1,334,8,0.5,0.5819733,0.2357604,1,0.7112052,1,0.091802501,Exp. 6c
5,4,2,335,8,1.4,0.8658465,0.0003088,2,0.4533507,1,0.236260432,Exp. 6c
3,3,1,336,8,1.1,1.246078,0.4823091,1,0.6012091,1,0.195997433,Exp. 6c
1,1,1,337,8,0.5,0.4619796,0.3182748,1,0.4029052,1,0.086110474,Exp. 6c
1,4,1,338,8,1.4,1.5659001,0.2400048,1,0.4357153,1,0.230861607,Exp. 6c
3,2,2,339,8,0.8,0.9742644,0.0005888,2,0.9179623,1,0.227841978,Exp. 6c
1,3,2,340,8,1.1,0.9499798,0.2828947,-1,2.0000124,1,0.227646105,Exp. 6c
3,4,2,341,8,1.4,0.6459681,0.6907608,2,0.7292233,1,0.314876759,Exp. 6c
5,2,1,342,8,0.8,0.8938575,0.4059754,2,0.6060571,1,0.19511019,Exp. 6c
5,4,1,343,8,1.4,0.9420379,0.3147677,2,0.5165326,1,0.236260432,Exp. 6c
5,2,2,344,8,0.8,1.0299944,0.2413669,2,0.5462734,1,0.19511019,Exp. 6c
1,4,2,345,8,1.4,1.1580075,0.2951696,2,0.4651545,1,0.230861607,Exp. 6c
3,5,1,346,8,1.7,1.7178593,0.3421162,2,0.4881336,1,0.327917406,Exp. 6c
3,2,1,347,8,0.8,0.8299905,0.4607023,1,0.6692479,1,0.227841978,Exp. 6c
1,2,2,348,8,0.8,1.0059639,0.3142792,2,0.5214334,1,0.226565257,Exp. 6c
1,5,2,349,8,1.7,1.5179259,0.3741816,2,0.4785088,1,0.170009995,Exp. 6c
3,5,2,350,8,1.7,1.6138681,0.4993803,2,0.4190746,1,0.327917406,Exp. 6c
5,5,2,351,8,1.7,1.1019591,0.3839406,2,0.5928375,1,0.199176631,Exp. 6c
1,1,2,352,8,0.5,0.5579368,0.2538416,2,0.5694136,1,0.086110474,Exp. 6c
5,1,1,353,8,0.5,0.4780988,0.3107382,2,0.4510249,1,0.094386564,Exp. 6c
5,3,2,354,8,1.1,1.0378972,0.2401529,2,0.497263,1,0.131968594,Exp. 6c
5,5,1,355,8,1.7,1.6939265,0.3261242,2,0.5294715,1,0.199176631,Exp. 6c
1,5,1,356,8,1.7,1.4622351,0.3342076,1,0.4505561,1,0.170009995,Exp. 6c
3,1,2,357,8,0.5,0.4379378,0.3752289,2,0.7946127,1,0.091802501,Exp. 6c
3,4,1,358,8,1.4,1.5739849,0.3117022,1,0.5607762,1,0.314876759,Exp. 6c
5,3,1,359,8,1.1,1.0030676,0.000589,2,0.9932803,1,0.131968594,Exp. 6c
1,2,1,360,8,0.8,0.6058415,0.2591541,1,0.4123807,1,0.226565257,Exp. 6c
5,2,1,1,9,0.8,0.4857481,1.3545392,2,1.0935882,1,0.160757551,Exp. 6c
3,5,2,2,9,1.7,1.4372357,0.8131847,2,0.7312296,1,0.285448054,Exp. 6c
5,4,2,3,9,1.4,1.1730716,1.1003972,2,1.2204535,1,0.090589152,Exp. 6c
3,4,1,4,9,1.4,1.6300688,0.6814239,1,1.0481459,1,0.161931213,Exp. 6c
1,1,2,5,9,0.5,0.4622647,0.8218051,2,0.9873538,1,0.147190753,Exp. 6c
1,2,1,6,9,0.8,0.6139958,0.8505807,1,0.714154,1,0.171511212,Exp. 6c
1,4,2,7,9,1.4,1.1978665,0.7612108,2,0.6702129,1,0.136686951,Exp. 6c
1,2,2,8,9,0.8,0.5660259,1.3238467,2,1.0122006,1,0.171511212,Exp. 6c
3,3,1,9,9,1.1,1.3899064,0.7772292,2,1.09194,1,0.21563867,Exp. 6c
3,2,2,10,9,0.8,0.5499194,0.7073952,2,1.0287834,1,0.232063521,Exp. 6c
5,1,1,11,9,0.5,0.670043,0.569986,1,1.5242794,1,0.124862271,Exp. 6c
3,1,2,12,9,0.5,0.4539682,0.7852333,2,1.4997401,1,0.102886507,Exp. 6c
1,5,2,13,9,1.7,1.7420716,0.8323033,2,0.6296189,1,0.170217951,Exp. 6c
5,3,2,14,9,1.1,1.3178356,0.6104929,1,1.0972217,1,0.098441264,Exp. 6c
3,1,1,15,9,0.5,0.4940487,0.5979803,1,1.1024431,1,0.102886507,Exp. 6c
5,5,2,16,9,1.7,1.2620095,0.8514771,2,0.9390696,1,0.185437621,Exp. 6c
5,4,1,17,9,1.4,1.2779949,0.8958042,1,1.3652569,1,0.090589152,Exp. 6c
5,5,1,18,9,1.7,1.6939228,0.7697854,1,1.8116095,1,0.185437621,Exp. 6c
5,3,1,19,9,1.1,1.2217725,0.8082309,2,1.4592408,1,0.098441264,Exp. 6c
5,1,2,20,9,0.5,0.4299855,0.9407643,2,0.7856828,1,0.124862271,Exp. 6c
3,3,2,21,9,1.1,0.8939002,0.8149876,2,0.5907125,1,0.21563867,Exp. 6c
1,5,1,22,9,1.7,1.3739408,0.6355992,1,1.0389381,1,0.170217951,Exp. 6c
5,2,2,23,9,0.8,0.9258274,0.5322709,2,1.1498814,1,0.160757551,Exp. 6c
1,4,1,24,9,1.4,1.1660503,0.6027241,1,0.6485255,1,0.136686951,Exp. 6c
3,2,1,25,9,0.8,0.9899372,0.6450833,1,0.8400702,1,0.232063521,Exp. 6c
1,3,2,26,9,1.1,0.8939578,0.6686413,2,0.8420611,1,0.159282112,Exp. 6c
1,1,1,27,9,0.5,0.4859265,0.5509602,1,0.6415742,1,0.147190753,Exp. 6c
3,5,1,28,9,1.7,1.7019624,0.782402,1,0.7914048,1,0.285448054,Exp. 6c
1,3,1,29,9,1.1,1.0938741,1.0602295,1,0.6500377,1,0.159282112,Exp. 6c
3,4,2,30,9,1.4,1.1898482,0.5507999,2,1.029279,1,0.161931213,Exp. 6c
5,2,1,31,9,0.8,0.8139972,0.882004,1,1.2581897,1,0.160757551,Exp. 6c
1,5,2,32,9,1.7,1.469969,0.8629427,2,0.6138099,1,0.170217951,Exp. 6c
5,5,2,33,9,1.7,1.6301401,0.9705285,2,0.6790884,1,0.185437621,Exp. 6c
3,2,1,34,9,0.8,0.6379324,0.7877255,2,1.0227901,1,0.232063521,Exp. 6c
1,2,1,35,9,0.8,0.6379591,0.675579,1,0.6270324,1,0.171511212,Exp. 6c
5,3,1,36,9,1.1,1.0861782,0.5200524,1,1.4760303,1,0.098441264,Exp. 6c
5,4,1,37,9,1.4,1.2059297,0.7130373,1,0.8566294,1,0.090589152,Exp. 6c
3,2,2,38,9,0.8,0.7899548,0.4693349,2,0.8470927,1,0.232063521,Exp. 6c
5,5,1,39,9,1.7,1.5100474,0.9957429,1,0.8837842,1,0.185437621,Exp. 6c
1,3,1,40,9,1.1,1.1980417,0.3952555,1,0.5676354,1,0.159282112,Exp. 6c
3,5,2,41,9,1.7,1.3259723,0.9328618,2,0.7507831,1,0.285448054,Exp. 6c
1,3,2,42,9,1.1,1.2220023,0.4995991,2,0.8188719,1,0.159282112,Exp. 6c
3,3,2,43,9,1.1,1.1339255,0.4959316,1,0.9704723,1,0.21563867,Exp. 6c
5,3,2,44,9,1.1,0.9740242,0.5113414,2,0.9683387,1,0.098441264,Exp. 6c
1,4,2,45,9,1.4,0.9499964,0.6374113,2,0.9696274,1,0.136686951,Exp. 6c
1,2,2,46,9,0.8,0.6618883,1.6709366,2,0.621867,1,0.171511212,Exp. 6c
5,2,2,47,9,0.8,0.7259911,0.6505686,2,0.8314799,1,0.160757551,Exp. 6c
5,1,1,48,9,0.5,0.4860142,0.524426,1,1.3201064,1,0.124862271,Exp. 6c
3,3,1,49,9,1.1,0.7418794,0.4690067,1,0.7609322,1,0.21563867,Exp. 6c
5,1,2,50,9,0.5,0.5980049,0.5657881,2,0.9232642,1,0.124862271,Exp. 6c
3,4,2,51,9,1.4,1.0538988,0.7600434,2,0.651456,1,0.161931213,Exp. 6c
1,4,1,52,9,1.4,1.2140011,0.6085687,1,0.7638593,1,0.136686951,Exp. 6c
3,1,2,53,9,0.5,0.5259947,0.5765293,2,0.6806811,1,0.102886507,Exp. 6c
3,1,1,54,9,0.5,0.4779676,0.4854162,1,1.0506903,1,0.102886507,Exp. 6c
